Facilities List
ID,Name,Address,Unit No,Postal Code,Primary Contact Last Name,Primary Contact First Name,Phone,Phone Ext,Industry,Employees at Facility
"25332","Disco Organics Processing Facility","120 Disco Road","","M9W 1M4","Sawyer","Derek","416-392-1487","","Waste Treatment & Disposal","15"
"24834","Discount Auto Service","2486 Dundas St W","","M6P 1W9","Butt","Sajjad","416-766-7949","","General Automotive Repair","1"
"24479","Display Finishers Limited","24 Cosentino Drive","","M1P 3A2","Rogerson","Adam","416-298-7393","","Support Activities for Printing","35"
"24447","Display Ink Ltd","122 Howden Road","6","M1R 3E4","Chang","Thomas","416-701-0026","","Paint & Coating Mfg.","1"
"24580","Display Merchandising Group Inc","5595 Finch Avenue East","5","M1B 2T9","Kothari","Kirit","416-297-5105","106","All Other Miscellaneous Mfg.","15"
"23677","Dixie Dry Cleaners","791 Lawrence Avenue West","","M6A 1C2","TAERI","MOHAMMAD SHARIF","416-561-8448","","Dry Cleaning & Laundry Serv. (exc. Coin-Op.)","1"
"25268","Dolphin Identification Systems","64 Gypsy Roseway","","M2N 5Y9","Bayer","Jeff","416-223-4993","","Food, Beverage & Tobacco Agents & Brokers","1"
"24997","Dolphin Systems Ltd","64 Gypsy Roseway","","M2N 5Y9","Bayer","Jeff","416-223-4993","","Other Direct Selling Establishments","1"
"32","Dom Sports","957 Roselawn Ave","","M6B 1B6","Deans","Scott","416-781-2338","226","Sporting & Athletic Goods Mfg.","10"
"23496","Domenic's Auto Service Centre Limited","445 Pharmacy Avenue","","M1L 3G7","Castagnozzi","John","416-755-5062","","General Automotive Repair","4"
"23767","Dominet Corporation","10 Compass Court","","M1S 5R3","Grundy","James","416-646-5232","4240","All Other Electrical Equip. & Component Mfg.","121"
"481","Dominion Colour Corporation","199 New Toronto Street","","M8V 3X4","ManarangPena","Grace","905-683-0231","231","Other Basic Organic Chemical Mfg.","71"
"24910","Dompas Productions Limited","75 North Queen Street","2","M8Z 2C7","DiCerbo","Franco","416-251-3359","","Cold-Rolled Steel Shape Mfg.","34"
"22923","Domus Publications Inc","1747 Eglinton Avenue West","","M6E 2H7","Lapadula","Frank","416-787-4330","","Other Printing","1"
"24449","Don Leinbach","19 St Quentin Ave","","M1M 2M7","Leinbach","Don","416-266-0119","","Support Activities for Printing","1"
"23259","Don Mills Cleaners","3881 Don Mills Rd","","M2H 2S7","Chung","Yun Bai","416-493-1517","","Dry Cleaning & Laundry Serv. (exc. Coin-Op.)","4"
"23575","Don Mills Insight Diagnostic Imaging","18 Wynford Drive","507","M3C 3S2","Vourlas","Anastasios","416-465-5735","","Medical & Diagnostic Laboratories","4"
"24702","Don Valley Auto Centre Ltd","388 Carlaw Ave","S4","M4M 2T4","Kirkos","George","416-465-4191","","General Automotive Repair","7"
"23161","Don Valley Auto Collision","15 Mobile Drive","","M4M 2T2","Defrance","Larry","416-751-5190","","Automotive Body, Paint & Interior R&M","10"
"24620","Don's Auto Clinic Ltd","1950 ellesmere Road","21","M1H 2V8","Jeffrey","Donald","413-438-9575","","General Automotive Repair","3"
"21967","Door Window Excellence Inc","6 Hopperton Dr","","M2L 2S6","Elmlinger","Francis","416-449-0696","","All Other Special Trade Contracting","1"
"23402","Doosan Serdary Research Labs","66 Guided Court","Unit 206","M9V 4K6","Olbrychski","Mark","416-742-0774","","R&D in the Physical, Eng. & Life Sciences","1"
"25329","Dorplex Industries Limited","100 Norfinch Drive","","M3N 1X1","Elmaleh","Leon","647-427-7167","","Other Millwork","48"
"24484","Dorplex Industries Limited","100 Norfinch Drive","","M3N 1X1","Elmaleh","Leon","647-427-7167","","Other Millwork","70"
"25233","Dove Cleaners","3454 Yonge Street","","M4N 2N4","Braddock","Tim","416-486-3683","","Dry Cleaning & Laundry Serv. (exc. Coin-Op.)","3"
"24042","Dove Cleaners","1560 Yonge Street","","M4T 2S9","Zarif","Kelly","416-413-7900","","Dry Cleaning & Laundry Serv. (exc. Coin-Op.)","3"
"24044","Dove Cleaners","333 Eglinton Ave W","","M5N 1A1","Zarif","Kelly","416-483-3683","","Dry Cleaning & Laundry Serv. (exc. Coin-Op.)","2"
"23002","Dove Cleaners","354 Supertest Rd","","M3J 2M2","Ghanei","Hassan","416-663-8207","","Dry Cleaning & Laundry Serv. (exc. Coin-Op.)","25"
"24682","Dove Depot Cleaners","323 Moore Ave","","M4G 3T6","Singh","Suman","416-421-2223","","Dry Cleaning & Laundry Serv. (exc. Coin-Op.)","3"
"65","Dovetail Industries Inc","49 Eleventh Street","","M8V 3G4","Butt","Roger","416-252-4254","","Other Wholesale Agents & Brokers","1"
"22718","Downsview Kitchens","161 Eglinton Ave East","102","M4P 1J5","Emra","Tania","905-677-9354","222","Wood Kitchen Cabinet & Counter Top Mfg.","7"
"24962","Downsview Ultrasound","906 Sheppard Ave W","6","M3H 2T5","Borissov","Ilia","416-633-0045","","Medical & Diagnostic Laboratories","0"
"25278","Downsview Ultrasound","906 Sheppard Ave W","6","M3H 2T5","Borissov","Ilia","416-633-0045","","Medical & Diagnostic Laboratories","10"
"101","Downsview Xray Ultrasound","2830 Keele Street","101","M3M 3E5","Scolieri","Rita","905-796-9990","","Medical & Diagnostic Laboratories","8"
"23442","Downtown Acura","370 King Street East","","M5A 1K9","Kam ","Vince","416-777-1880","","Automotive Body, Paint & Interior R&M","9"
"22623","Downtown Direct Automotive Centre Inc","165 Geary Ave","","M6H 2B8","Kontogiannis","Chris","416-588-6470","","General Automotive Repair","1"
"21936","Downtown Lumber And Building Supplies Ltd","172 Ossington Ave","","M6J 2Z7","Esteves","John","416-532-2813","","Home Centres","50"
"24411","Dr Copy Printing Signs","637 St Clair Ave West","","M6C 1A7","Uznanski","Edward","416-652-2679","","Digital Printing","3"
"25051","DrElena Olewsky Dental Office","4256 Bathurst St","302","M3H 5Y8","Olewsky","Elena","416-633-8500","","Offices of Dentists","5"
"21877","Dragonfly Imaging Printing","316 Broadway Ave","316 Broadway Ave","M4P 1W3","Toles","John","416-932-2569","","Digital Printing","1"
"28","Drape Master","3678 St Clair Ave E","","M1M 1T2","Mungal","Don","416-264-2535","","Dry Cleaning & Laundry Serv. (exc. Coin-Op.)","20"
"24558","Dre Industries","237 Norseman Street","","M8Z 2R5","Blais","Caroline","416-233-1603","","All Other Whl.","3"
"23149","Dream Machines Ltd","126 Select Ave","5","M1V 3Y6","Edwards","John","416-754-0980","","Other Automotive Mechanical & Electrical R&M","1"
"25050","Drive Products","55 Nashdene Rd","","M1V 0C1","Moss","Tyler","416-321-0660","","Industrial Machinery, Equip. & Supplies Whl.","16"
"23272","Drivetec Manufacturing","16 Estate Drive","","M1H 2Z1","Fish","John","416-439-4994","","Other Automotive Mechanical & Electrical R&M","16"
"24236","Dry Clean Store","548 Sheppard Ave w","","M3H 2R9","Li","Yuan Ji","416-633-3033","","Dry Cleaning & Laundry Serv. (exc. Coin-Op.)","2"
"24171","Dry Cleaner","2877 Bayview Ave","","M2K 2S3","Lim","Jenny Hyunsoo","416-590-0550","","Dry Cleaning & Laundry Serv. (exc. Coin-Op.)","3"
"23520","Dry Cleaners LeslieLakeshore","17 Leslie Street","","M4M 3H9","Kim","Sunny","416-406-6883","","Dry Cleaning & Laundry Serv. (exc. Coin-Op.)","3"
"24754","Dry Cleaners Plus","700Lawrence Ave W","111B","M6A 3B4","Oh","Jang Kyun","416-781-4767","","Dry Cleaning & Laundry Serv. (exc. Coin-Op.)","2"
"22253","Ds Auto Muffler","22 Munham Gate","2","M1P 2B4","Sutram","Dindayal","416-752-2229","","General Automotive Repair","1"
"23833","Dublin Auto Repairs Ltd","717 Runnymede Road","","M6N 3V6","O'Muiri","Cormac","417-762-6127","","General Automotive Repair","6"
"24145","Dufferin Concrete Etobicoke","1185 Martin Grove Rd ","","M9W 5M9","Topalovic","Maria","647-924-5499","","Ready-Mix Concrete Mfg.","57"
"24146","Dufferin Concrete Scarborough","1940 McCowan Road","","M1S 4K1","Topalovic","Maria","647-924-5500","","Ready-Mix Concrete Mfg.","27"
"24144","Dufferin Concrete Toronto","650 Commissioners Street","","M4M 1B4","Topalovic","Maria","647-924-5498","","Ready-Mix Concrete Mfg.","47"
"23241","Dufferin Disposal Ltd","65 Milvan Drive","","M9L1Y8","Iacono","Carmine","416-746-2290","231","All Other Waste Management Services","4"
"24080","Dufferin Iron Railings","12 Sable St","","M6M 3K6","Parolin","Dennis","416-835-1074","","Other Ornamental & Architec. Metal Prod. Mfg.","9"
"273","Dufferin Kwik Kopy","5000 Dufferin St","F2","M3H 5T5","Quail","David","416-661-2413","","Digital Printing","3"
"23392","Dufinch Services Ltd","86 Martin Ross Avenue","","M3J 2L4","Angod","Marlon","416-665-8974","","Automotive Body, Paint & Interior R&M","11"
"24370","Dupont Auto Collision","810 Dupont Street","","M6G 1Z6","Esteves","Jorge","416-535-6660","","Automotive Body, Paint & Interior R&M","13"
"21846","Dupont Automotive Services Inc","1110 Dupont St","","M6H 2A2","Tran","Van","416-530-9970","","General Automotive Repair","1"
"23176","Dupont Dufferin Car Wash","1212 Dupont St","","M6H 2A4","DiMonte","Domenic","416-653-1144","3","Car Washes","15"
"24680","Dupont Transmission Auto Service","216 Ryding Avenue","","M6N 1H5","Huynh","Cuong","416-604-7600","","General Automotive Repair","3"
"24554","Dupont Wire Works","130 Lepage Crt","14","M3J 3J1","Musarai","David","416-638-8891","","Building Material & Supplies Agents & Brokers","4"
"23990","Durapaint Industries Limited","247 Finchdene Square","","M1X 1B9","Zarlenga","Domenic","416-743-3664","","All Other Special Trade Contracting","1"
"24625","Durotech Automotive Industries","20 Fasken Dr","","M9W 1K5","Poca","Andy","416-494-1376","","Motor Vehicle Brake System Mfg.","9"
"24566","Dutch Products Inc","44 Clayson Rd","","M9M 2G7","Baillet","Monique","514-526-7783","232","All Other Basic Inorganic Chemical Mfg.","7"
"24956","Duvet Comfort Inc","130 Commander Blvd","","M1S 3H7","CHU","FRANKIE","416-754-1455","","Cut & Sew Clothing Contracting","70"
"24739","Dyad Industries","71 Finchdene Square","","M1X 1A7","Chartrand","Susan","416-609-9606","","Machine Shops","11"
"24893","Dynamic Dental Laboratories Ltd","364 Supertest Road","203","M3J 2M2","Salame","Cedar","416-650-1600","","Offices of Dentists","5"
"25162","Dynamic Dental Laboratories Ltd","364 Supertest Rd","203","M3J 2M2","Salame","Cedar","416-650-1600","","Offices of Dentists","1"
"24040","Dynamic Iron Ltd","3609 Dundas St West","","M6S 2T2","Mrsic","John","416-763-1905","","Other Ornamental & Architec. Metal Prod. Mfg.","5"
"25090","Dynamotorsports Tuning","70 Vanley Cres","","M3J 2B8","Leung","Tony","416-633-8868","","All Other Automotive R&M","1"
"24782","E A Auto Service","151 Toryork Dr","21","M9L 1X9","Panella","Enzo","416-745-6227","","General Automotive Repair","2"
"23331","E B Image Products","770 Fenmar Drive","","M9L 1R7","Eisen","Ed","416-741-4010","232","Stationery Product Mfg.","12"
"24770","EF Walter Inc","180 Bartor Road","","M9M 2W6","Velden","Ken Vander","416-782-4492","239","Footwear Mfg.","37"
"23831","EFT Canada Inc","801 Eglinton Avenue West","400","M5N 1E3","Pasternak","Jon","416-781-0666","","Other Business Support Services","9"
"24766","ELand Dry Cleaners","864 Eglinton Av W","","M6C 2B6","Yong","Ok Ja","416-781-6253","","Dry Cleaning & Laundry Serv. (exc. Coin-Op.)","1"
"22485","EM Dynamics Inc.","160 Commander Blvd","","M1S 3C8","Chahal","Nav","416-293-8385","250","All Other Misc. Fabricated Metal Product Mfg.","120"
"24587","EMC Corporation Of Canada","120 Adelaide St W","1400","M5H 3V1","Wellwood","Adam","416-628-6459","","Computer Systems Design & Related Services","131"
"25314","EMERALD RESTAURANT EQUIPMENT INC","2721 MARKHAM RD","25","M1X 1L5","PUUSAARI","JARI","416-321-8876","","All Other Misc. Fabricated Metal Product Mfg.","14"
"22803","EMI RFI Shield Plating Inc.","123 Manville Road","1","M1L 4J7","Ottonen","Kaarle","416-759-6731","639","Coating, Engraving & Heat Treating Activities","40"
"194","ERCO Worldwide Research And Development Laboratory","2 Gibbs Rd","","M9B 6L1","Burke","Sheila","416-234-7524","","R&D in the Physical, Eng. & Life Sciences","10"
"23794","ET Auto Centre Ltd","5451 DUNDAS ST W","","M9B 1B5","Stallone","Pat","416-255-8275","","Other Automotive Mechanical & Electrical R&M","5"
"22473","EZ Lube","776 Markham Rd","","M1H 2A9","Shaikh","Shabbir","416-431-1290","","All Other Automotive R&M","3"
"24455","Eagle Poultry Processing","442 Brimley Road","4","M1J 1A1","Wong","Joseph","416-266-2435","","Poultry & Egg Whl.","5"
"24532","Eagletron Inc","6 Hoskin Ave","","M5S 1H8","Verghese","Gilbert","416-598-2401","","R&D in the Physical, Eng. & Life Sciences","1"
"22530","East Mall Distribution Center","70 The East Mall","","M8Z 5W2","Grilo","Carl","416-593-5353","320","Piece Goods, Notions & Other Dry Goods Whl.","49"
"23572","East Toronto Diagnostic Imaging And EglintonDon Mills Xray And Ultrasound","294 Main Street","B1","M4C 1H7","Vourlas","Anastasios","416-465-5735","","Medical & Diagnostic Laboratories","6"
"23986","East West Plastic Electric","680 Steeprock Dr","","M3J 2X1","Osborne","Randy","416-635-6500","","Other Paper & Disposable Plastic Product Whl.","149"
"22072","Eastca AutoTruck","1710 Midland Ave","6","M1P 3C7","Xie","Bill","416-880-7800","","General Automotive Repair","1"
"126","Eastend Bindery Limited","1840 Birchmount Road","","M1P 2H7","Civello","George","416-321-2333","241","Support Activities for Printing","60"
"23460","Eastend Plating","91 Finchdene Sq","","M1X 1A7","Baccio","Tony","416-298-0221","","Coating, Engraving & Heat Treating Activities","12"
"24974","EasternLeslie Car Wash","828 Eastern Avenue","","M4L 1A1","GM","Auto Wash Systems Inc","416-366-9274","","Car Washes","6"
"23370","Eastway Chrysler Dodge Collision","2851 Eglinton Ave E","","M1J 2E2","Vandenabeele","Wayne","416-264-2501","","Automotive Body, Paint & Interior R&M","3"
"25063","Eaton Industries Canada Company","380 Carlingview Drive","","M9W 5X9","Sterritt","Murray","647-258-3412","","General Warehousing & Storage","182"
"24423","Eclipsetintca","15 Crockford Blvd","unit 1","M1L 4J9","Boulding","Justin","416-451-1490","","Other New Motor Vehicle Parts & Access. Whl.","1"
"238","Eco II Manufacturing Inc","3391 McNicoll Ave","","M1V 2V4","Lynes","Eric","416-292-0220","","Plastics Bag Manufacturing","75"
"24353","Ecolo Odor Control Technologies","59 Penn Drive","","M9L 2A6","Saarimaki","Thea","416-740-3900","247","All Other Misc. Chemical Product Mfg.","12"
"24488","Ed Denture Clinic","2766 Dundas St  W","","M6P 1Y3","Fiume","Kelly","416-767-9591","","Offices of Dentists","4"
"24988","Ed Professional Automotive Technology Inc","90 Hymus Road","3","M1L 2C9","Wang","Weiming","416-220-6922","","General Automotive Repair","1"
"22676","Edelcon Inc Oa The French Oven","214 North Queen St","214","M9C 4Y1","Razdan","Alok","416-620-1919","","Commercial Bakeries & Frozen Product Mfg.","18"
"24005","Edith's Hosiery Apparel","2700 Dufferin St","42","M6B 4J3","Fleischer","Tibor","416-979-2678","","Clothing & Clothing Accessories Whl.","2"
"23875","Eglinton Diagnostic Laboratories Limited","235 Danforth Avenue","401","M4K 1N2","Lourenco","Fernanda","905-790-3000","5373","Medical & Diagnostic Laboratories","1"
"24569","Eglinton Don Mills Xray","294 Main St","B1","M4C 4X5","McCarthy","Marlene","647-221-7766","","Medical & Diagnostic Laboratories","4"
"390","Eglinton Dry Cleaners Ltd","2926 Eglinton Ave East","3","M1J 2E4","Heydari","Abbas","416-431-6095","","Dry Cleaning & Laundry Serv. (exc. Coin-Op.)","1"
"25083","EglintonBaview Denture Clinic","586 Eglinton Ave East","309","M4P 1P2","Appleton","Chris","416-489-7889","","All Other Prof., Scientific & Tech. Services","1"
"24513","Egner Enterprises","79 Shorncliffe Rd","","M8Z 5K3","Gopie","Dave","416-239-4500","","General Automotive Repair","4"
"24849","Egner Enterprises Inc","79 Shorncliffev Rd","","M8Z 5K3","Gopie","Dave","416-239-4500","","General Automotive Repair","4"
"23848","Electric Repair And Machine","9 Arnold Street","","M8Z 5A5","Cook","Ron","416-251-1015","","Commercial & Ind'l Mach. & Equip. R&M","7"
"24970","Electro Circuit Inc","115 Select Ave","","M1V 4A5","Patel","Ramesh","416-754-7539","","Semiconductor & Electronic Component Mfg.","20"
"174","ElectroPack Inc","10 Marmac Drive","","M9W 1E6","Agrawal","Elizabeth","416-741-6900","","All Other Plastic Product Mfg.","45"
"24175","Electroless Nickel Technologies Inc","31 Taber Rd","1","M9W 3A7","Philip","Pat","416-749-2400","","Coating, Engraving & Heat Treating Activities","1"
"24585","Elegant Cleaners","228 Queens Quay West","unit 4","M5J 2X1","Yondon","Khajidsuren","647-833-8423","","Dry Cleaning & Laundry Serv. (exc. Coin-Op.)","1"
"97","Eles Designs Kiondo","323 Queen Street East","1A","M5A 1S9","Serrafero","Laura","416-535-4812","","Jewellery Stores","2"
"23427","Eles Urethane Products Inc","125 Martin Ross Ave","3","M3J 2L9","Fellegi","Les","416-739-6961","","Urethane & Miscellaneous Foam Product Mfg.","7"
"22765","Eleventh Floor Apparel Ltd","255 Wicksteed Ave","2","M4H 1G8","Manchanda","Gagan","416-696-2818","537","Women's & Girls' Suit,Coat,Jacket,Skirt Mfg.","80"
"23508","Eli Lilly Canada Inc","3650 Danforth Ave","","M1N 2E8","Hopson","Thomas","416-693-3472","","Pharmaceutical & Medicine Mfg.","500"
"22079","Elie Auto Service Inc","125 THIRTIETH Street","","M8W 3C3","Ammar","Elias","416-259-0812","","General Automotive Repair","1"
"25115","Elite Dry Cleaner","25 Adelaide St East","112","M5C 3A1","Chau","Thoai","416-955-9783","","Dry Cleaning & Laundry Serv. (exc. Coin-Op.)","1"
"24349","Elite Dry Cleaner","25 Adelaide St East","25","M5C 3A1","Chau","Thoai","416-955-9783","","Dry Cleaning & Laundry Serv. (exc. Coin-Op.)","1"
"22442","Ellesmere XRay Associates","2880 Ellesmere Road","","M1E 4B8","Gorgey","Adrian","905-831-0811","","Medical & Diagnostic Laboratories","95"
"24303","Elpeco Fabricators Limited","72 Select Avenue","","M1V 4A9","Lobo","Alfred","416-438-6261","","Cold-Rolled Steel Shape Mfg.","18"
"23263","Emerald EnviroFriendly Cleaners Inc","6758 Kingston Rd","5","M1B 1G8","Gomes","Andrew","416-281-9989","","Dry Cleaning & Laundry Serv. (exc. Coin-Op.)","3"
"353","Emery Oleochemicals Canada Limited","425 Kipling Avenue","","M8Z 5C8","Verkaik","Ben","416-259-3751","377","All Other Misc. Chemical Product Mfg.","63"
"22036","Emmett's Custom Framing Limited","45 Laird Drive","","M4G 3T4","Maddix","Sally","416-424-4211","","All Other Misc. Wood Product Mfg.","5"
"23450","Empire 1 Hour Dry Cleaner","1250 Woodbine Avenue","","M4C 4E6","MING","TIM","416-425-6030","","Dry Cleaning & Laundry Serv. (exc. Coin-Op.)","3"
"24546","Emseal LLC","120 Carrier Drive","","M9W 5R1","Witherspoon","Bill","416-740-2090","","All Other Miscellaneous Mfg.","40"
